group,outcome,bucket,n,expected_pct,actual_pct,diff_pp,ci_lo_pct,ci_hi_pct,significant
SC0,H,0.55-0.60,162,57.24488390595089,62.96296296296296,5.718079057012071,55.30684684667778,70.0185238685107,False
SC0,H,0.60-0.65,119,62.18578403709147,63.02521008403361,0.8394260469421377,54.07139742525193,71.16435333019247,False
SC0,H,0.65-0.70,94,67.61620952715782,69.14893617021278,1.532726643054949,59.21412315417918,77.58004210885822,False
SC0,H,0.70-0.75,97,72.54036934136151,80.41237113402062,7.872001792659111,71.42143988267907,87.08616015540048,False
SC0,H,0.75-0.80,117,77.60828578773497,78.63247863247864,1.0241928447436655,70.35731606884225,85.08716662585891,False
SC0,H,0.80-1.00,148,83.36469980182189,89.1891891891892,5.824489387367304,83.16008768055804,93.23531384313507,False
SC1,H,0.30-0.35,331,32.506643727580844,32.62839879154079,0.12175506395994407,27.801794544136843,37.853607890925,False
SC1,H,0.35-0.40,386,37.45074373525056,36.01036269430052,-1.440381040950045,31.381032866687097,40.91540753372169,False
SC1,H,0.40-0.45,356,42.32210724236549,41.57303370786517,-0.7490735345003219,36.56991626403492,46.75608050787805,False
SC1,H,0.45-0.50,315,47.319851834806485,52.38095238095239,5.061100546145897,46.87010685523652,57.83442354481166,False
SC1,H,0.50-0.55,223,52.33097517158546,48.4304932735426,-3.900481898042857,41.95346624140207,54.96068001748519,False
SC1,H,0.55-0.60,191,57.35062034019259,53.92670157068062,-3.423918769511969,46.84975874091778,60.84880255194781,False
SC1,H,0.60-0.65,130,62.47657905633258,60.76923076923077,-1.7073482871018175,52.18225250939243,68.73799948998595,False
SC1,H,0.65-0.70,72,67.21020354175029,58.333333333333336,-8.876870208416953,46.807489225639834,69.01496177750356,False
SC1,H,0.70-0.75,55,72.25980064028431,80.0,7.740199359715694,67.63486849309407,88.44790287954027,False
SC1,H,0.75-0.80,32,77.73192858576782,87.5,9.768071414232182,71.93135021517205,95.0299461555257,False
SC1,H,0.80-1.00,12,82.99126046640563,83.33333333333334,0.34207286692770067,55.196364261532736,95.30358523851777,False
SC2,H,0.30-0.35,295,32.677722631091804,33.89830508474576,1.2205824536539567,28.734311390914396,39.4762724100022,False
SC2,H,0.35-0.40,382,37.52486529283446,39.52879581151832,2.0039305186838607,34.75347875160766,44.51262422951206,False
SC2,H,0.40-0.45,401,42.38771583603223,41.895261845386536,-0.49245399064569706,37.16535475367382,46.77898298236911,False
SC2,H,0.45-0.50,328,47.37031708927084,49.390243902439025,2.0199268131681825,44.017965982122135,54.77663963694431,False
SC2,H,0.50-0.55,259,52.37702837700701,51.35135135135135,-1.025677025655658,45.289016855794074,57.37418409869714,False
SC2,H,0.55-0.60,179,57.412121206637615,67.0391061452514,9.62698493861378,59.85802020649054,73.50419058142643,True
SC2,H,0.60-0.65,116,62.19833870555268,67.24137931034483,5.043040604792148,58.267558701678965,75.1098327884213,False
SC2,H,0.65-0.70,75,67.70221083502622,74.66666666666667,6.964455831640448,63.789459383316284,83.14008035205185,False
SC2,H,0.70-0.75,43,72.42822557498695,76.74418604651163,4.315960471524671,62.255191700560594,86.84646153075516,False
SC2,H,0.75-0.80,23,77.3001839417924,65.21739130434783,-12.082792637444573,44.88997690689164,81.18894536301777,False
SC2,H,0.80-1.00,23,83.92916424161405,82.6086956521739,-1.320468589440127,62.86194521470433,93.02145964938722,False
SC3,H,0.30-0.35,307,32.736445529277404,34.527687296416936,1.7912417671395342,29.429789013576308,40.00802111222411,False
SC3,H,0.35-0.40,414,37.41660460258516,35.990338164251206,-1.4262664383339563,31.51513467635655,40.7231489220214,False
SC3,H,0.40-0.45,450,42.40667721504889,47.11111111111111,4.704433896062222,42.54301364411205,51.72811531365649,True
SC3,H,0.45-0.50,323,47.461550543429816,47.05882352941176,-0.40272701401805056,41.681943923589124,52.504842580943944,False
SC3,H,0.50-0.55,266,52.441532608793885,52.63157894736842,0.19004633857453435,46.63642503541251,58.55180391075443,False
SC3,H,0.55-0.60,194,57.20069199639089,52.57731958762887,-4.623372408762016,45.56901252477047,59.48553616468616,False
SC3,H,0.60-0.65,102,62.256049582745874,65.68627450980392,3.4302249270580454,56.054224560170354,74.17963433841017,False
SC3,H,0.65-0.70,61,67.35179487899731,68.85245901639344,1.500664137396135,56.40832930215206,79.06272631646316,False
SC3,H,0.70-0.75,29,72.58743891039529,68.96551724137932,-3.6219216690159706,50.76952952728146,82.72457551023193,False
SC3,H,0.75-0.80,15,77.7670495111906,93.33333333333333,15.566283822142735,70.18292244757602,98.81334113938051,False
SC3,H,0.80-1.00,19,82.7635063244143,78.94736842105263,-3.8161379033616605,56.66528575973392,91.49246150840843,False
SP1,H,0.30-0.35,516,32.559485587400864,32.36434108527132,-0.19514450212954615,28.470559081238424,36.51877613164181,False
SP1,H,0.35-0.40,622,37.63470540398204,37.138263665594856,-0.4964417383871822,33.4308496023109,41.00357597758024,False
SP1,H,0.40-0.45,695,42.52789123556586,42.15827338129496,-0.3696178542708983,38.53988188574184,45.862878339178934,False
SP1,H,0.45-0.50,659,47.34077885135374,50.53110773899848,3.1903288876447444,46.721783767320446,54.33427547820669,False
SP1,H,0.50-0.55,513,52.42760599114654,50.487329434697855,-1.9402765564486835,46.173214941806116,54.79419944589022,False
SP1,H,0.55-0.60,422,57.409900504898395,59.71563981042654,2.3057393055281428,54.96868790264414,64.28729836079278,False
SP1,H,0.60-0.65,320,62.490179356556986,65.9375,3.4473206434430193,60.58326102457512,70.9136189315516,False
SP1,H,0.65-0.70,261,67.46791489426866,76.62835249042146,9.160437596152793,71.13063020771305,81.35357166993758,True
